season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,cnt,cnt_7,cnt_1
1,0,1,7,0,6,0,1,0.14,0.2121,0.63,0.0,10,9.0,70.0
1,0,1,8,0,6,0,1,0.14,0.1515,0.63,0.1343,23,15.0,158.0
1,0,1,9,0,6,0,1,0.16,0.1818,0.64,0.1343,33,20.0,117.0
1,0,1,10,0,6,0,1,0.18,0.197,0.59,0.1642,59,61.0,44.0
1,0,1,11,0,6,0,1,0.2,0.197,0.55,0.2239,72,62.0,53.0
1,0,1,12,0,6,0,1,0.24,0.2273,0.48,0.2239,89,98.0,61.0
1,0,1,13,0,6,0,1,0.28,0.2576,0.38,0.2985,101,102.0,77.0
1,0,1,14,0,6,0,1,0.3,0.2879,0.39,0.2836,118,95.0,64.0
1,0,1,15,0,6,0,2,0.32,0.3182,0.36,0.194,129,74.0,68.0
1,0,1,16,0,6,0,2,0.34,0.3333,0.34,0.194,128,76.0,90.0
1,0,1,17,0,6,0,2,0.32,0.303,0.36,0.2836,83,69.0,159.0
1,0,1,18,0,6,0,2,0.3,0.2879,0.45,0.2537,84,55.0,139.0
1,0,1,19,0,6,0,2,0.32,0.303,0.39,0.2537,74,30.0,92.0
1,0,1,20,0,6,0,2,0.32,0.303,0.39,0.2537,41,28.0,68.0
1,0,1,21,0,6,0,2,0.32,0.303,0.39,0.2239,57,37.0,52.0
1,0,1,22,0,6,0,2,0.3,0.3182,0.42,0.1045,26,34.0,36.0
1,0,1,23,0,6,0,1,0.3,0.2879,0.45,0.2836,44,22.0,27.0
1,0,1,0,0,0,0,1,0.26,0.303,0.56,0.0,39,25.0,28.0
1,0,1,1,0,0,0,1,0.26,0.2727,0.56,0.1343,23,12.0,20.0
1,0,1,2,0,0,0,1,0.26,0.2879,0.56,0.0896,16,11.0,12.0
1,0,1,3,0,0,0,1,0.22,0.2727,0.69,0.0,15,4.0,8.0
1,0,1,4,0,0,0,1,0.26,0.2576,0.56,0.1642,1,1.0,5.0
1,0,1,5,0,0,0,2,0.26,0.2576,0.56,0.1642,2,1.0,1.0
1,0,1,6,0,0,0,2,0.26,0.2576,0.56,0.1642,1,1.0,3.0
1,0,1,7,0,0,0,2,0.24,0.2121,0.56,0.2985,3,6.0,10.0
1,0,1,8,0,0,0,1,0.22,0.2121,0.55,0.2836,18,10.0,23.0
1,0,1,9,0,0,0,1,0.22,0.2121,0.51,0.2537,32,19.0,33.0
1,0,1,10,0,0,0,1,0.22,0.2121,0.51,0.2836,79,49.0,59.0
1,0,1,11,0,0,0,1,0.24,0.2273,0.44,0.2537,93,49.0,72.0
1,0,1,12,0,0,0,1,0.24,0.2121,0.41,0.2836,104,83.0,89.0
1,0,1,13,0,0,0,1,0.26,0.2273,0.35,0.2985,118,75.0,101.0
1,0,1,14,0,0,0,1,0.28,0.2727,0.36,0.2537,91,72.0,118.0
1,0,1,15,0,0,0,1,0.26,0.2424,0.38,0.2537,113,82.0,129.0
1,0,1,16,0,0,0,1,0.24,0.2273,0.38,0.2239,99,92.0,128.0
1,0,1,17,0,0,0,1,0.22,0.2121,0.37,0.2537,105,62.0,83.0
1,0,1,18,0,0,0,1,0.2,0.2121,0.4,0.1642,67,48.0,84.0
1,0,1,19,0,0,0,1,0.18,0.197,0.47,0.1343,61,41.0,74.0
1,0,1,20,0,0,0,1,0.18,0.197,0.47,0.1642,57,38.0,41.0
1,0,1,21,0,0,0,1,0.18,0.197,0.51,0.1642,28,20.0,57.0
1,0,1,22,0,0,0,2,0.2,0.2121,0.49,0.1343,21,15.0,26.0
1,0,1,23,0,0,0,2,0.2,0.2273,0.4,0.1045,18,6.0,44.0
1,0,1,0,1,1,0,2,0.2,0.197,0.47,0.2239,17,5.0,39.0
1,0,1,1,1,1,0,2,0.2,0.197,0.44,0.194,16,1.0,23.0
1,0,1,2,1,1,0,2,0.18,0.1667,0.43,0.2537,8,3.0,16.0
1,0,1,3,1,1,0,2,0.18,0.1818,0.43,0.194,2,1.0,15.0
1,0,1,4,1,1,0,2,0.18,0.197,0.43,0.1343,3,3.0,1.0
1,0,1,5,1,1,0,2,0.18,0.197,0.43,0.1642,1,3.0,2.0
1,0,1,6,1,1,0,2,0.18,0.1818,0.43,0.194,5,31.0,1.0
1,0,1,7,1,1,0,2,0.16,0.1818,0.5,0.1343,13,77.0,3.0
1,0,1,8,1,1,0,2,0.16,0.1515,0.47,0.2239,33,188.0,18.0
1,0,1,9,1,1,0,2,0.16,0.1515,0.47,0.2239,47,94.0,32.0
1,0,1,10,1,1,0,2,0.16,0.1515,0.5,0.2537,57,31.0,79.0
1,0,1,11,1,1,0,2,0.16,0.1515,0.55,0.194,64,30.0,93.0
1,0,1,12,1,1,0,2,0.18,0.197,0.47,0.1343,80,52.0,104.0
1,0,1,13,1,1,0,2,0.18,0.197,0.47,0.1343,93,54.0,118.0
1,0,1,14,1,1,0,2,0.18,0.2121,0.43,0.1045,86,47.0,91.0
1,0,1,15,1,1,0,2,0.2,0.2121,0.47,0.1642,93,45.0,113.0
1,0,1,16,1,1,0,2,0.2,0.2121,0.47,0.1642,82,74.0,99.0
1,0,1,17,1,1,0,1,0.2,0.197,0.51,0.194,71,178.0,105.0
1,0,1,18,1,1,0,2,0.18,0.1667,0.55,0.2537,92,155.0,67.0
1,0,1,19,1,1,0,3,0.18,0.1818,0.59,0.194,60,95.0,61.0
1,0,1,20,1,1,0,3,0.16,0.1515,0.8,0.194,33,74.0,57.0
1,0,1,21,1,1,0,3,0.16,0.1515,0.8,0.194,27,38.0,28.0
1,0,1,22,1,1,0,3,0.14,0.1212,0.93,0.2537,13,24.0,21.0
1,0,1,23,1,1,0,3,0.16,0.1364,0.86,0.2836,4,18.0,18.0
1,0,1,12,0,2,1,2,0.2,0.1818,0.86,0.3284,3,57.0,80.0
1,0,1,13,0,2,1,2,0.2,0.197,0.86,0.2239,22,52.0,93.0
1,0,1,14,0,2,1,2,0.22,0.2273,0.8,0.1642,28,63.0,86.0
1,0,1,15,0,2,1,2,0.22,0.2273,0.87,0.1642,35,47.0,93.0
1,0,1,16,0,2,1,2,0.22,0.2273,0.87,0.194,61,76.0,82.0
1,0,1,17,0,2,1,2,0.22,0.2273,0.82,0.194,125,136.0,71.0
1,0,1,18,0,2,1,2,0.22,0.2273,0.8,0.1642,133,95.0,92.0
1,0,1,19,0,2,1,2,0.22,0.2273,0.8,0.1343,99,51.0,60.0
1,0,1,20,0,2,1,2,0.22,0.2727,0.87,0.0,83,32.0,33.0
1,0,1,21,0,2,1,2,0.22,0.2424,0.93,0.1045,41,20.0,27.0
1,0,1,22,0,2,1,2,0.22,0.2576,0.93,0.0896,33,29.0,13.0
1,0,1,23,0,2,1,2,0.22,0.2727,0.93,0.0,20,19.0,4.0
1,0,1,0,0,3,1,2,0.22,0.2727,0.93,0.0,3,7.0,
1,0,1,1,0,3,1,3,0.22,0.2273,0.93,0.1343,7,6.0,
1,0,1,2,0,3,1,3,0.22,0.2273,0.93,0.1343,3,1.0,
1,0,1,4,0,3,1,3,0.22,0.2273,0.93,0.1343,2,,
1,0,1,5,0,3,1,2,0.22,0.2576,0.93,0.0896,7,5.0,
1,0,1,6,0,3,1,2,0.22,0.2576,0.93,0.0896,32,16.0,
1,0,1,7,0,3,1,2,0.24,0.2576,0.92,0.1045,90,54.0,
1,0,1,8,0,3,1,2,0.24,0.2576,0.93,0.1045,197,128.0,
1,0,1,9,0,3,1,2,0.24,0.2576,0.93,0.1045,109,81.0,
1,0,1,10,0,3,1,2,0.26,0.2727,0.93,0.1343,47,39.0,
1,0,1,11,0,3,1,2,0.28,0.303,0.87,0.0896,52,35.0,
1,0,1,12,0,3,1,2,0.3,0.3182,0.81,0.0896,70,55.0,3.0
1,0,1,13,0,3,1,1,0.4,0.4091,0.62,0.2836,78,49.0,22.0
1,0,1,14,0,3,1,1,0.4,0.4091,0.58,0.2537,75,44.0,28.0
1,0,1,15,0,3,1,1,0.4,0.4091,0.54,0.2836,82,49.0,35.0
1,0,1,16,0,3,1,1,0.38,0.3939,0.58,0.3881,104,68.0,61.0
1,0,1,17,0,3,1,1,0.36,0.3333,0.57,0.3284,197,139.0,125.0
1,0,1,18,0,3,1,1,0.34,0.3182,0.61,0.2836,161,137.0,133.0
1,0,1,19,0,3,1,1,0.32,0.2879,0.57,0.4179,112,83.0,99.0
1,0,1,20,0,3,1,1,0.32,0.303,0.49,0.2985,76,56.0,83.0
1,0,1,21,0,3,1,1,0.32,0.2879,0.49,0.4179,59,57.0,41.0
1,0,1,22,0,3,1,1,0.3,0.303,0.52,0.1642,59,33.0,33.0
1,0,1,23,0,3,1,1,0.3,0.2727,0.52,0.4627,28,20.0,20.0
1,0,1,0,0,4,1,1,0.26,0.2273,0.56,0.3881,13,7.0,3.0
1,0,1,1,0,4,1,1,0.26,0.2727,0.56,0.0,5,2.0,7.0
1,0,1,2,0,4,1,1,0.26,0.2727,0.56,0.0,2,2.0,3.0
1,0,1,3,0,4,1,1,0.26,0.2576,0.56,0.1642,1,3.0,
1,0,1,4,0,4,1,1,0.26,0.2576,0.56,0.1642,1,4.0,2.0
1,0,1,5,0,4,1,1,0.24,0.2273,0.6,0.2239,6,3.0,7.0
1,0,1,6,0,4,1,1,0.22,0.2121,0.6,0.2239,35,28.0,32.0
1,0,1,7,0,4,1,1,0.22,0.2121,0.55,0.2239,101,72.0,90.0
1,0,1,8,0,4,1,1,0.22,0.2121,0.55,0.2836,249,202.0,197.0
1,0,1,9,0,4,1,2,0.24,0.2273,0.52,0.2239,143,139.0,109.0
1,0,1,10,0,4,1,1,0.26,0.2273,0.48,0.2985,57,38.0,47.0
1,0,1,11,0,4,1,2,0.28,0.2727,0.45,0.1642,68,37.0,52.0
1,0,1,12,0,4,1,2,0.3,0.3333,0.42,0.0,84,52.0,70.0
1,0,1,13,0,4,1,2,0.28,0.2879,0.45,0.1045,98,83.0,78.0
1,0,1,14,0,4,1,2,0.3,0.303,0.45,0.1343,81,42.0,75.0
1,0,1,15,0,4,1,2,0.32,0.3182,0.45,0.194,70,60.0,82.0
1,0,1,16,0,4,1,2,0.3,0.303,0.49,0.1343,91,78.0,104.0
1,0,1,17,0,4,1,2,0.3,0.3182,0.49,0.1045,215,162.0,197.0
1,0,1,18,0,4,1,2,0.26,0.2576,0.56,0.194,185,144.0,161.0
1,0,1,19,0,4,1,1,0.26,0.2273,0.56,0.3284,152,99.0,112.0
1,0,1,20,0,4,1,2,0.26,0.2424,0.6,0.2836,126,64.0,76.0
1,0,1,21,0,4,1,2,0.24,0.2273,0.6,0.2537,57,40.0,59.0
1,0,1,22,0,4,1,2,0.24,0.2121,0.65,0.2836,56,30.0,59.0
1,0,1,23,0,4,1,2,0.24,0.2121,0.65,0.3284,31,15.0,28.0
1,0,1,0,0,5,1,2,0.24,0.2273,0.7,0.2537,21,14.0,13.0
1,0,1,1,0,5,1,2,0.24,0.2273,0.7,0.2537,6,5.0,5.0
1,0,1,2,0,5,1,3,0.24,0.2424,0.75,0.1642,2,1.0,2.0
1,0,1,3,0,5,1,3,0.22,0.2121,0.8,0.2985,1,1.0,1.0
1,0,1,4,0,5,1,2,0.22,0.2576,0.87,0.0896,1,,1.0
1,0,1,5,0,5,1,1,0.24,0.197,0.6,0.4179,5,8.0,6.0
1,0,1,6,0,5,1,1,0.22,0.2121,0.55,0.2537,27,17.0,35.0
1,0,1,7,0,5,1,1,0.2,0.1818,0.51,0.2836,68,70.0,101.0
1,0,1,8,0,5,1,1,0.2,0.1818,0.47,0.3284,217,158.0,249.0
1,0,1,9,0,5,1,1,0.2,0.1818,0.51,0.3582,166,117.0,143.0
1,0,1,10,0,5,1,1,0.2,0.1667,0.47,0.4627,63,44.0,57.0
1,0,1,11,0,5,1,1,0.22,0.1818,0.41,0.4627,59,53.0,68.0
1,0,1,12,0,5,1,1,0.22,0.1818,0.27,0.5821,78,61.0,84.0
1,0,1,13,0,5,1,1,0.2,0.1515,0.21,0.5821,73,77.0,98.0
1,0,1,14,0,5,1,1,0.2,0.1515,0.25,0.5224,62,64.0,81.0
1,0,1,15,0,5,1,1,0.16,0.1212,0.26,0.4478,65,68.0,70.0
1,0,1,16,0,5,1,1,0.16,0.1364,0.26,0.3582,97,90.0,91.0
1,0,1,17,0,5,1,1,0.14,0.1212,0.28,0.3582,161,159.0,215.0
1,0,1,18,0,5,1,1,0.12,0.1212,0.3,0.2537,120,139.0,185.0
1,0,1,19,0,5,1,1,0.12,0.1061,0.3,0.3284,96,92.0,152.0
1,0,1,20,0,5,1,1,0.1,0.0758,0.33,0.4179,53,68.0,126.0
1,0,1,21,0,5,1,1,0.08,0.0758,0.38,0.2836,41,52.0,57.0
1,0,1,22,0,5,1,1,0.06,0.0303,0.41,0.3881,34,36.0,56.0
1,0,1,23,0,5,1,1,0.06,0.0455,0.38,0.3284,27,27.0,31.0
1,0,1,0,0,6,0,1,0.04,0.0303,0.45,0.2537,13,28.0,21.0
1,0,1,1,0,6,0,2,0.04,0.0,0.41,0.3881,12,20.0,6.0
1,0,1,2,0,6,0,2,0.04,0.0303,0.41,0.2537,11,12.0,2.0
1,0,1,3,0,6,0,2,0.04,0.0303,0.41,0.2836,7,8.0,1.0
1,0,1,4,0,6,0,2,0.02,0.0152,0.48,0.2985,3,5.0,1.0
1,0,1,6,0,6,0,2,0.02,0.0303,0.44,0.2239,2,3.0,27.0
1,0,1,7,0,6,0,1,0.02,0.0152,0.44,0.2836,8,10.0,68.0
1,0,1,8,0,6,0,1,0.02,0.0,0.44,0.3284,27,23.0,217.0
1,0,1,9,0,6,0,1,0.04,0.0303,0.41,0.2537,40,33.0,166.0
1,0,1,10,0,6,0,2,0.04,0.0606,0.41,0.1642,53,59.0,63.0
1,0,1,11,0,6,0,2,0.06,0.0758,0.38,0.1343,63,72.0,59.0
1,0,1,12,0,6,0,2,0.06,0.1061,0.38,0.1045,70,89.0,78.0
1,0,1,13,0,6,0,1,0.08,0.1667,0.35,0.0,84,101.0,73.0
1,0,1,14,0,6,0,1,0.1,0.1364,0.33,0.1045,75,118.0,62.0
1,0,1,15,0,6,0,1,0.12,0.1515,0.28,0.0,103,129.0,65.0
1,0,1,16,0,6,0,1,0.12,0.1364,0.28,0.194,83,128.0,97.0
1,0,1,17,0,6,0,1,0.12,0.197,0.28,0.0,67,83.0,161.0
1,0,1,18,0,6,0,1,0.08,0.0909,0.35,0.194,54,84.0,120.0
1,0,1,19,0,6,0,1,0.08,0.1061,0.35,0.1343,59,74.0,96.0
1,0,1,20,0,6,0,1,0.06,0.0758,0.45,0.1642,45,41.0,53.0
1,0,1,21,0,6,0,1,0.06,0.1061,0.41,0.0896,39,57.0,41.0
1,0,1,22,0,6,0,1,0.06,0.1515,0.49,0.0,30,26.0,34.0
1,0,1,23,0,6,0,1,0.04,0.0758,0.57,0.1045,33,44.0,27.0
1,0,1,0,0,0,0,1,0.04,0.0758,0.57,0.1045,22,39.0,13.0
1,0,1,1,0,0,0,1,0.04,0.0758,0.57,0.1045,13,23.0,12.0
1,0,1,2,0,0,0,1,0.02,0.0606,0.62,0.1343,18,16.0,11.0
1,0,1,3,0,0,0,1,0.02,0.0606,0.62,0.1343,5,15.0,7.0
1,0,1,5,0,0,0,2,0.04,0.0758,0.57,0.1045,3,2.0,
1,0,1,6,0,0,0,2,0.04,0.0758,0.57,0.1045,1,1.0,2.0
1,0,1,7,0,0,0,1,0.08,0.1061,0.58,0.1642,2,3.0,8.0
1,0,1,8,0,0,0,1,0.06,0.0758,0.62,0.1642,19,18.0,27.0
1,0,1,9,0,0,0,1,0.1,0.0758,0.54,0.3582,28,32.0,40.0
1,0,1,10,0,0,0,1,0.14,0.1061,0.46,0.3881,58,79.0,53.0
1,0,1,11,0,0,0,1,0.14,0.1364,0.43,0.2239,99,93.0,63.0
1,0,1,12,0,0,0,1,0.16,0.1212,0.37,0.4627,116,104.0,70.0
1,0,1,13,0,0,0,1,0.14,0.1061,0.33,0.3881,87,118.0,84.0
1,0,1,14,0,0,0,1,0.16,0.1364,0.28,0.3582,110,91.0,75.0
1,0,1,15,0,0,0,1,0.16,0.1364,0.28,0.3582,77,113.0,103.0
1,0,1,16,0,0,0,1,0.16,0.1364,0.26,0.3284,65,99.0,83.0
1,0,1,17,0,0,0,1,0.14,0.1061,0.26,0.3881,55,105.0,67.0
1,0,1,18,0,0,0,1,0.12,0.1212,0.3,0.2537,49,67.0,54.0
1,0,1,19,0,0,0,1,0.12,0.1212,0.3,0.2836,50,61.0,59.0
1,0,1,20,0,0,0,1,0.1,0.1061,0.36,0.2537,35,57.0,45.0
1,0,1,21,0,0,0,1,0.1,0.1061,0.36,0.194,25,28.0,39.0
1,0,1,22,0,0,0,1,0.08,0.0909,0.38,0.194,28,21.0,30.0
1,0,1,23,0,0,0,1,0.06,0.0606,0.41,0.2239,21,18.0,33.0
1,0,1,0,0,1,1,1,0.06,0.0606,0.41,0.194,7,17.0,22.0
1,0,1,1,0,1,1,1,0.04,0.0455,0.45,0.194,1,16.0,13.0
1,0,1,3,0,1,1,1,0.04,0.0303,0.45,0.2537,1,2.0,5.0
1,0,1,4,0,1,1,1,0.02,0.0606,0.48,0.1343,1,3.0,
1,0,1,5,0,1,1,1,0.02,0.0606,0.48,0.1343,5,1.0,3.0
1,0,1,6,0,1,1,1,0.02,0.0758,0.48,0.0896,15,5.0,1.0
1,0,1,7,0,1,1,1,0.02,0.1212,0.48,0.0,84,13.0,2.0
1,0,1,8,0,1,1,1,0.04,0.1364,0.49,0.0,177,33.0,19.0
1,0,1,9,0,1,1,1,0.06,0.1515,0.41,0.0,102,47.0,28.0
1,0,1,10,0,1,1,1,0.1,0.1364,0.42,0.0,40,57.0,58.0
1,0,1,11,0,1,1,1,0.1,0.1212,0.46,0.1343,46,64.0,99.0
1,0,1,12,0,1,1,2,0.12,0.1364,0.42,0.194,63,80.0,116.0
1,0,1,13,0,1,1,2,0.14,0.1364,0.43,0.2239,60,93.0,87.0
1,0,1,14,0,1,1,2,0.14,0.1364,0.46,0.2239,45,86.0,110.0
1,0,1,15,0,1,1,1,0.16,0.1667,0.4,0.1642,57,93.0,77.0
1,0,1,16,0,1,1,1,0.16,0.1515,0.47,0.2537,70,82.0,65.0
1,0,1,17,0,1,1,1,0.14,0.1212,0.5,0.2537,184,71.0,55.0
1,0,1,18,0,1,1,1,0.14,0.1364,0.59,0.194,153,92.0,49.0
1,0,1,19,0,1,1,1,0.14,0.1515,0.54,0.1642,106,60.0,50.0
1,0,1,20,0,1,1,1,0.14,0.1364,0.59,0.194,81,33.0,35.0
1,0,1,21,0,1,1,1,0.14,0.1515,0.63,0.1642,59,27.0,25.0
1,0,1,22,0,1,1,2,0.14,0.1364,0.63,0.2239,35,13.0,28.0
1,0,1,23,0,1,1,2,0.16,0.1515,0.64,0.2537,24,4.0,21.0
1,0,1,0,0,2,1,2,0.16,0.1364,0.69,0.2836,9,,7.0
1,0,1,1,0,2,1,2,0.16,0.1667,0.69,0.1642,5,,1.0
1,0,1,2,0,2,1,1,0.16,0.1515,0.69,0.2239,2,,
1,0,1,4,0,2,1,1,0.14,0.1667,0.74,0.1045,1,,1.0
1,0,1,5,0,2,1,1,0.14,0.1364,0.74,0.2239,9,,5.0
1,0,1,6,0,2,1,1,0.16,0.1818,0.74,0.1045,36,,15.0
1,0,1,7,0,2,1,1,0.16,0.1515,0.74,0.2239,108,,84.0
1,0,1,8,0,2,1,2,0.16,0.1818,0.74,0.1343,238,,177.0
1,0,1,9,0,2,1,2,0.2,0.2273,0.64,0.0896,144,,102.0
1,0,1,10,0,2,1,2,0.22,0.2424,0.6,0.1045,55,,40.0
1,0,1,11,0,2,1,2,0.24,0.2424,0.6,0.1343,61,,46.0
1,0,1,12,0,2,1,2,0.26,0.2879,0.56,0.0896,106,3.0,63.0
1,0,1,13,0,2,1,2,0.26,0.2727,0.56,0.1343,93,22.0,60.0
1,0,1,14,0,2,1,2,0.3,0.3333,0.45,0.0,68,28.0,45.0
1,0,1,15,0,2,1,2,0.32,0.3485,0.42,0.0,84,35.0,57.0
1,0,1,16,0,2,1,2,0.32,0.3485,0.42,0.0,116,61.0,70.0
1,0,1,17,0,2,1,1,0.3,0.3333,0.45,0.0,222,125.0,184.0
1,0,1,18,0,2,1,2,0.3,0.3182,0.49,0.0896,225,133.0,153.0
1,0,1,19,0,2,1,2,0.26,0.2576,0.65,0.1642,146,99.0,106.0
1,0,1,20,0,2,1,1,0.24,0.2273,0.65,0.194,119,83.0,81.0
1,0,1,21,0,2,1,1,0.24,0.2273,0.65,0.194,45,41.0,59.0
1,0,1,22,0,2,1,1,0.22,0.2273,0.64,0.1642,53,33.0,35.0
1,0,1,23,0,2,1,2,0.22,0.2273,0.64,0.1642,40,20.0,24.0
1,0,1,0,0,3,1,2,0.22,0.2273,0.69,0.1343,17,3.0,9.0
1,0,1,1,0,3,1,2,0.24,0.2424,0.65,0.1343,5,7.0,5.0
1,0,1,2,0,3,1,3,0.22,0.2273,0.69,0.194,10,3.0,2.0
1,0,1,5,0,3,1,3,0.2,0.1818,0.86,0.2836,1,7.0,9.0
1,0,1,6,0,3,1,3,0.2,0.1818,0.86,0.2836,8,32.0,36.0
1,0,1,7,0,3,1,3,0.22,0.2121,0.87,0.2985,30,90.0,108.0
1,0,1,8,0,3,1,3,0.22,0.2121,0.87,0.2985,72,197.0,238.0
1,0,1,9,0,3,1,3,0.22,0.2121,0.87,0.2985,58,109.0,144.0
1,0,1,10,0,3,1,3,0.22,0.2121,0.93,0.2836,28,47.0,55.0
1,0,1,11,0,3,1,3,0.22,0.197,0.93,0.3284,41,52.0,61.0
1,0,1,12,0,3,1,3,0.22,0.197,0.93,0.3284,48,70.0,106.0
1,0,1,13,0,3,1,3,0.22,0.197,0.93,0.3284,47,78.0,93.0
1,0,1,14,0,3,1,3,0.22,0.197,0.93,0.3582,36,75.0,68.0
1,0,1,15,0,3,1,3,0.22,0.1818,0.93,0.4627,43,82.0,84.0
1,0,1,16,0,3,1,4,0.22,0.197,0.93,0.3284,36,104.0,116.0
1,0,1,17,0,3,1,3,0.2,0.1818,0.93,0.3582,26,197.0,222.0
1,0,1,16,0,4,1,1,0.22,0.2273,0.55,0.194,24,91.0,36.0
1,0,1,17,0,4,1,1,0.22,0.2424,0.55,0.1045,84,215.0,26.0
1,0,1,18,0,4,1,1,0.2,0.2273,0.69,0.0896,104,185.0,
1,0,1,19,0,4,1,1,0.2,0.2273,0.69,0.0896,79,152.0,
1,0,1,20,0,4,1,1,0.18,0.2121,0.74,0.0896,59,126.0,
1,0,1,21,0,4,1,1,0.18,0.2121,0.74,0.0896,38,57.0,
1,0,1,22,0,4,1,1,0.18,0.2121,0.74,0.0896,27,56.0,
1,0,1,23,0,4,1,1,0.18,0.197,0.8,0.1642,16,31.0,
1,0,1,0,0,5,1,2,0.2,0.2121,0.75,0.1343,9,21.0,
1,0,1,1,0,5,1,2,0.2,0.2121,0.75,0.1343,3,6.0,
1,0,1,2,0,5,1,2,0.2,0.2121,0.75,0.1642,2,2.0,
1,0,1,3,0,5,1,2,0.2,0.2273,0.75,0.1045,1,1.0,
1,0,1,5,0,5,1,2,0.18,0.2121,0.8,0.1045,4,5.0,
1,0,1,6,0,5,1,2,0.18,0.197,0.8,0.1343,16,27.0,
1,0,1,7,0,5,1,2,0.16,0.197,0.86,0.0896,60,68.0,
1,0,1,8,0,5,1,2,0.16,0.197,0.86,0.0896,157,217.0,
1,0,1,9,0,5,1,3,0.18,0.2121,0.86,0.0896,101,166.0,
1,0,1,10,0,5,1,3,0.18,0.2121,0.86,0.1045,49,63.0,
1,0,1,11,0,5,1,3,0.18,0.2121,0.93,0.1045,30,59.0,
1,0,1,12,0,5,1,3,0.18,0.2121,0.93,0.1045,29,78.0,
1,0,1,13,0,5,1,3,0.18,0.2121,0.93,0.1045,31,73.0,
1,0,1,14,0,5,1,3,0.22,0.2727,0.8,0.0,38,62.0,
1,0,1,15,0,5,1,2,0.2,0.2576,0.86,0.0,41,65.0,
1,0,1,16,0,5,1,1,0.22,0.2727,0.8,0.0,80,97.0,24.0
1,0,1,17,0,5,1,1,0.24,0.2424,0.75,0.1343,149,161.0,84.0
1,0,1,18,0,5,1,1,0.24,0.2273,0.75,0.194,109,120.0,104.0
1,0,1,19,0,5,1,2,0.24,0.2424,0.75,0.1343,89,96.0,79.0
1,0,1,20,0,5,1,2,0.24,0.2273,0.7,0.194,62,53.0,59.0
1,0,1,21,0,5,1,2,0.22,0.2273,0.75,0.1343,58,41.0,38.0
1,0,1,22,0,5,1,1,0.24,0.2121,0.65,0.3582,26,34.0,27.0
1,0,1,23,0,5,1,1,0.24,0.2273,0.6,0.2239,23,27.0,16.0
1,0,1,0,0,6,0,1,0.22,0.197,0.64,0.3582,28,13.0,9.0
1,0,1,1,0,6,0,1,0.22,0.2273,0.64,0.194,20,12.0,3.0
1,0,1,2,0,6,0,1,0.22,0.2273,0.64,0.1642,15,11.0,2.0
1,0,1,3,0,6,0,1,0.2,0.2121,0.64,0.1343,8,7.0,1.0
1,0,1,4,0,6,0,1,0.16,0.1818,0.69,0.1045,3,3.0,
1,0,1,6,0,6,0,1,0.16,0.1818,0.64,0.1343,2,2.0,16.0
1,0,1,7,0,6,0,1,0.16,0.1818,0.59,0.1045,5,8.0,60.0
1,0,1,8,0,6,0,1,0.18,0.197,0.55,0.1642,34,27.0,157.0
1,0,1,9,0,6,0,1,0.18,0.2121,0.59,0.0896,34,40.0,101.0
1,0,1,10,0,6,0,2,0.18,0.2121,0.64,0.1045,55,53.0,49.0
1,0,1,11,0,6,0,2,0.18,0.197,0.64,0.1343,64,63.0,30.0
1,0,1,12,0,6,0,2,0.2,0.197,0.59,0.194,78,70.0,29.0
1,0,1,13,0,6,0,2,0.22,0.2273,0.55,0.1642,65,84.0,31.0
1,0,1,14,0,6,0,2,0.22,0.2273,0.6,0.1343,99,75.0,38.0
1,0,1,15,0,6,0,1,0.22,0.2121,0.69,0.2537,120,103.0,41.0
1,0,1,16,0,6,0,1,0.24,0.2424,0.6,0.1642,107,83.0,80.0
1,0,1,17,0,6,0,1,0.24,0.2879,0.6,0.0,91,67.0,149.0
1,0,1,18,0,6,0,1,0.22,0.2273,0.69,0.1343,68,54.0,109.0
1,0,1,19,0,6,0,2,0.22,0.2121,0.69,0.2537,58,59.0,89.0
1,0,1,20,0,6,0,1,0.18,0.2121,0.74,0.0896,43,45.0,62.0
1,0,1,21,0,6,0,1,0.18,0.2121,0.74,0.0896,36,39.0,58.0
1,0,1,22,0,6,0,1,0.16,0.197,0.8,0.0896,32,30.0,26.0
1,0,1,23,0,6,0,1,0.16,0.197,0.8,0.0896,33,33.0,23.0
1,0,1,0,0,0,0,1,0.16,0.1818,0.8,0.1045,33,22.0,28.0
1,0,1,1,0,0,0,1,0.14,0.2121,0.8,0.0,29,13.0,20.0
1,0,1,2,0,0,0,1,0.16,0.2273,0.8,0.0,11,18.0,15.0
1,0,1,3,0,0,0,1,0.14,0.2121,0.93,0.0,8,5.0,8.0
1,0,1,4,0,0,0,1,0.14,0.2121,0.93,0.0,1,,3.0
1,0,1,5,0,0,0,1,0.14,0.2121,0.86,0.0,3,3.0,
1,0,1,7,0,0,0,1,0.14,0.2121,0.86,0.0,3,2.0,5.0
1,0,1,8,0,0,0,2,0.14,0.2121,0.86,0.0,12,19.0,34.0
1,0,1,9,0,0,0,2,0.16,0.2273,0.8,0.0,38,28.0,34.0
1,0,1,10,0,0,0,2,0.18,0.2424,0.8,0.0,64,58.0,55.0
1,0,1,11,0,0,0,1,0.22,0.2727,0.75,0.0,59,99.0,64.0
1,0,1,12,0,0,0,1,0.3,0.3182,0.52,0.1045,97,116.0,78.0
